office_name	longitude	latitude	streetname	streetnum	city	zipcode
Dallas	-97.048179626465	33.045967102051	Bluestem	4421	Flower Mound	75028
San Antonio	-98.581993103027	29.484117507935	LAMBETH DR	4818	San Antonio	78228
Fort Worth	-97.389572000000	32.664485000000	Trail Lake	5708	Fort Worth	76133
Denton	-96.888587951660	33.006069183350	Arundel	1825	Carrollton	75007
Fort Worth	-97.293647766113	32.701824188232	Annglen	2433	Fort Worth	76119
Dallas	-96.637397766113	32.770771026611	Sesame	308	Mesquite	75149
Dallas	-96.724258422852	32.996562957764	Forest Grove	421	Richardson	75080
Atlanta	-84.425125000000	33.739650000000	w end pl sw	567	atlanta	30310
Houston Central	-95.494834899902	29.646421432495	Effingham Dr	5914	Houston	77035
San Antonio	-98.412933349609	29.512472152710	Hunters	4111	San Antonio	78218
Los Angeles	-118.136260986330	34.175662994385	Atchison	696	Pasadena	91104
Atlanta	-84.520515441895	33.869689941406	Oakdale	1137	Smyrna	30080
San Antonio	-98.612968000000	29.555606000000	Echo Canyon	6318	San Antonio	78249
Houston Central	-95.164207458496	30.010639190674	Hickory Wind Dr	20118	Humble	77346
Austin	-97.654861000000	30.306587000000	Boulder	5706	Austin	78724
Houston Central	-95.123748000000	29.579128000000	Poplar Springs	15503	Houston	77062
Houston Central	-95.168113708496	29.535957336426	Colonial Ridge	2530	Friendswood	77598
Denton	-96.734329223633	33.023200988770	MERCEDES	1816	PLANO	75075
Dallas	-96.719657897949	33.073768615723	Burlington	1424	Plano	75025
Dallas	-96.571754455566	32.895133972168	Sandra	3118	Rowlett	75088
Houston Central	-95.285616070032	29.729658365250	Baltimore	7842	Houston	77012
Philadelphia	-75.177497863770	39.930961608887	Mountain	1937	Philadelphia	19145
Houston Central	-95.638801574707	29.905075073242	Pebble Lake	15511	Houston	77095
Dallas	-96.856620788574	33.137416839600	Ferndale	3738	Frisco	75034
San Antonio	-98.388572692871	29.514167785645	Crestwind	317	San Antonio	78239
Denton	-96.863319396973	33.100265502930	Fox	7133	The Colony	75056
San Antonio	-98.443794000000	29.568334000000	FLORAL WAY	2910	SAN ANTONIO	78232
Dallas	-96.692174000000	32.865753000000	Hackney	8605	Dallas	75238
Dallas	-96.652603149414	32.820011138916	Sidney	3513	Mesquite	75150
Los Angeles	-117.756515502930	34.038715362549	Mayfair	754	Pomona	91766
Dallas	-97.108963012695	32.622432708740	Milton	408	Arlington	76002
Los Angeles	-118.099067687990	34.138408660889	Santa Anita	445	Pasadena	91107
Fort Worth	-97.374122000000	32.742103000000	Harley	3813	Fort Worth	76107
Fort Worth	-97.396026611328	32.734188079834	Calmont	5020	Fort Worth	76107
Fort Worth	-97.351234436035	32.333419799805	County Road 429	1640	Cleburne	76031
Los Angeles	-117.703735351560	34.068965911865	Fauna	4649	Montclair	91763
Fort Worth	-97.231544494629	32.881072998047	Shadydale	6828	Fort Worth	76180
Houston Central	-95.760162353516	29.762834548950	Hidden Canyon	1219	Katy	77450
Denton	-96.910484313965	33.092350006104	Harbor	3949	The Colony	75056
Dallas	-96.627769470215	32.846408843994	Meadowglen	1625	Mesquite	75150
Fort Worth	-97.247380390763	32.886144965887	Park	6429	Watauga	76148
Atlanta	-84.294113159180	33.736545562744	ashburton ave	567	Decatur	30032
Fort Worth	-96.873985000000	32.936096000000	Amber	3060	Farmers Branch	75234
Dallas	-96.694282531738	32.800533294678	Londonderry	8437	Dallas	75228
Atlanta	-84.375473022461	33.729412078857	Kendrick	368	Atlanta	30315
Dallas	-96.703567504883	32.796932220459	Sunnywood	5818	Dallas	75228
Houston Central	-95.721946716309	29.772062301636	Kempsford	1011	Katy	77450
Dallas	-96.605415344238	32.776134490967	Royalcrest	915	Mesquite	75149
Fort Worth	-97.380805969238	32.646289825439	Santiago	6712	Fort Worth	76133
Houston Central	-95.178863525391	29.531307220459	Blackhawk Blv	16506	Friendswood	77546
Dallas	-96.711891174316	32.953300476074	Midway	1003	Richardson	75081
Houston Central	-95.520797729492	29.574094772339	Cherry Creek	3222	Missouri City	77549
San Antonio	-98.357139587402	29.513538360596	Epson	6611	San Antonio	78239
San Antonio	-98.492614746094	29.410619735718	Wickes	130	San Antonio	78210
San Antonio	-98.506729125977	29.454139709473	Mistletoe	807	San Antonio	78212
San Antonio	-98.506591796875	29.454139709473	Mistletoe	805	San Antonio	78212
San Antonio	-98.487098693848	29.416210174561	Matagorda	802	San Antonio	78210
Denton	-96.881576538086	33.001934051514	Christie	2025	Carrollton	75007
Dallas	-96.830154000000	32.920322000000	Mill Creek	4546	Dallas	75244
Denton	-96.886642456055	33.088695526123	Strickland	5005	The Colony	75056
Denton	-96.864524841309	33.004749298096	MICHAELANGELO	18452	Dallas	75287
Houston Central	-95.005516052246	29.767122268677	Inverness	5115	Baytown	77521
Austin	-97.761093139648	30.332735061646	Balcones	5004	Austin	78731
San Antonio	-98.346061706543	29.530275344849	Fortune Ridge Dr	9735	Converse	78109
Los Angeles	-118.204864501950	34.114311218262	Raphael	5119	Los Angeles	90042
Los Angeles	-117.366851806640	33.983715057373	Mulberry	3394	Riverside	92501
Houston Central	-95.248786926270	30.042083740234	Laurel Springs Ln	1806	Humble	77339
Dallas	-96.753364562988	33.065265655518	Santana	3201	Plano	75023
San Antonio	-98.584373474121	29.498388290405	DOROTHY LOUISE DR	6819	San Antonio	78229
Atlanta	-84.293540000000	33.749931000000	Oakridge	80	Atlanta	30317
Austin	-97.740127563477	30.351596832275	Pinewood	2712	Austin	78757
Fort Worth	-97.240188598633	32.589992523193	Woodcrest	5640	Fort Worth	76140
Denton	-96.589836120605	32.758640289307	Grande	728	Mesquite	75149
Houston Central	-95.514846801758	29.951820373535	Clover Lane Ct	11515	Houston	77066
Dallas	-97.013710000000	32.731784000000	Shawnee	1029	Grand Prairie	75051
Dallas	-96.681152000000	33.022411000000	Forestcrest	2212	Plano	75074
Fort Worth	-97.109802246094	32.596763610840	Hastings	1716	Mansfield	76063
Houston Central	-95.671226501465	29.705907821655	Navidad	6614	Houston	77083
Fort Worth	-97.120895385742	32.647415161133	Heatherglen	6009	Arlington	76017
Denton	-96.721488952637	32.872692108154	Wisterwood	9715	Dallas	75238
Dallas	-96.542335510254	32.733329772949	Walden	2200	Mesquite	75181
Dallas	-96.689926000000	32.853977000000	Sahara	11636	Dallas	75218
Dallas	-96.758148193359	33.030353546143	Newcastle	2308	Plano	75075
San Antonio	-98.313911437988	29.504875183105	Mannington	8427	Converse	78109
Fort Worth	-97.343040000000	32.654563000000	Rockmoor	1508	Edgecliff Village	76134
Houston Central	-95.649070739746	29.840133666992	Moary Firth	16411	Houston	77084
Fort Worth	-96.864601135254	32.890232086182	Marquis	10512	Dallas	75229
Houston Central	-95.512626647949	29.603860855103	Kingman Dr	1802	Missouri City	77489
Houston Central	-95.312126000000	29.721832000000	Park	6601	Houston	77023
Houston Central	-95.725013732910	29.766122817993	Shillington Dr	1315	Katy	77450
Atlanta	-84.312881469727	33.726249694824	Longdale	1891	Decatur	30032
Austin	-97.724581625000	30.427972500000	Transit	4806	Austin	78727
Fort Worth	-97.340438842773	32.652450561523	Linwood	1401	Edgecliff Village	76134
Atlanta	-84.472984313965	33.814949035645	Spink	2168	Atlanta	30318
